"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"2429","OPTCUR","GBPINR","OPTION","14-Jul-2023",105.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.8925,2.4025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.6475,"GBPINR"
"2431","OPTCUR","GBPINR","OPTION","14-Jul-2023",106,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.0125,2.6025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8075,"GBPINR"
"2433","OPTCUR","GBPINR","OPTION","14-Jul-2023",106.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1425,2.8075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.975,"GBPINR"
"2435","OPTCUR","GBPINR","OPTION","14-Jul-2023",106.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2825,3.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1525,"GBPINR"
"2442","OPTCUR","GBPINR","OPTION","14-Jul-2023",106.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.435,3.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.34,"GBPINR"
"2450","OPTCUR","GBPINR","OPTION","14-Jul-2023",107,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.5875,3.4625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.525,"GBPINR"
"2455","OPTCUR","GBPINR","OPTION","14-Jul-2023",107.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.75,3.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.72,"GBPINR"
"2461","OPTCUR","GBPINR","OPTION","14-Jul-2023",107.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.925,3.92,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9225,"GBPINR"
"2464","OPTCUR","GBPINR","OPTION","14-Jul-2023",107.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.105,4.155,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.13,"GBPINR"
"2473","OPTCUR","GBPINR","OPTION","14-Jul-2023",108,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.295,4.395,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.345,"GBPINR"
"1351","OPTCUR","GBPINR","OPTION","14-Jul-2023",108.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.49,4.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.93,"GBPINR"
"11453","OPTCUR","GBPINR","OPTION","14-Jul-2023",108.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.6925,4.8775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.53,"GBPINR"
"11455","OPTCUR","GBPINR","OPTION","14-Jul-2023",108.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.9,5.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.74,"GBPINR"
"4396","OPTCUR","GBPINR","OPTION","14-Jul-2023",109,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.11,5.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.3925,"GBPINR"
"4908","OPTCUR","GBPINR","OPTION","14-Jul-2023",109.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.33,5.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6,"GBPINR"
"4910","OPTCUR","GBPINR","OPTION","14-Jul-2023",109.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.55,5.86,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8075,"GBPINR"
"2501","OPTCUR","GBPINR","OPTION","14-Jul-2023",109.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.775,6.105,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8375,"GBPINR"
"11365","OPTCUR","GBPINR","OPTION","14-Jul-2023",110,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.005,6.355,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.775,"GBPINR"
"12454","OPTCUR","GBPINR","OPTION","14-Jul-2023",110.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.2375,6.6025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2725,"GBPINR"
"12456","OPTCUR","GBPINR","OPTION","14-Jul-2023",110.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4725,6.8525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.51,"GBPINR"
"12458","OPTCUR","GBPINR","OPTION","14-Jul-2023",110.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.7075,7.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.75,"GBPINR"
"12522","OPTCUR","GBPINR","OPTION","14-Jul-2023",111,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9475,7.3525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.99,"GBPINR"
"1900","OPTCUR","GBPINR","OPTION","21-Jul-2023",96,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.6675,10.1125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.48,"GBPINR"
"6443","OPTCUR","GBPINR","OPTION","21-Jul-2023",96.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.4225,9.8675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.645,"GBPINR"
"6445","OPTCUR","GBPINR","OPTION","21-Jul-2023",96.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.175,9.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.395,"GBPINR"
"6447","OPTCUR","GBPINR","OPTION","21-Jul-2023",96.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.9275,9.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.1475,"GBPINR"
"6456","OPTCUR","GBPINR","OPTION","21-Jul-2023",97,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.6825,9.1175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.9,"GBPINR"
"6476","OPTCUR","GBPINR","OPTION","21-Jul-2023",97.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.4325,8.8675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.65,"GBPINR"
"6534","OPTCUR","GBPINR","OPTION","21-Jul-2023",97.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.19,8.62,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.405,"GBPINR"
"6536","OPTCUR","GBPINR","OPTION","21-Jul-2023",97.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.945,8.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.1575,"GBPINR"
"6538","OPTCUR","GBPINR","OPTION","21-Jul-2023",98,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.705,8.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.9125,"GBPINR"
"6544","OPTCUR","GBPINR","OPTION","21-Jul-2023",98.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.46,7.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.665,"GBPINR"
"6546","OPTCUR","GBPINR","OPTION","21-Jul-2023",98.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.2225,7.6225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4225,"GBPINR"
"6548","OPTCUR","GBPINR","OPTION","21-Jul-2023",98.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.985,7.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1775,"GBPINR"
"6555","OPTCUR","GBPINR","OPTION","21-Jul-2023",99,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.75,7.125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9375,"GBPINR"
"6557","OPTCUR","GBPINR","OPTION","21-Jul-2023",99.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.5175,6.8775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6975,"GBPINR"
"6568","OPTCUR","GBPINR","OPTION","21-Jul-2023",99.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.2875,6.6275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.4575,"GBPINR"
"6570","OPTCUR","GBPINR","OPTION","21-Jul-2023",99.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.0625,6.3825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2225,"GBPINR"
"6598","OPTCUR","GBPINR","OPTION","21-Jul-2023",100,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.8375,6.1375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9875,"GBPINR"
"6600","OPTCUR","GBPINR","OPTION","21-Jul-2023",100.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6175,5.8925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.755,"GBPINR"
"6602","OPTCUR","GBPINR","OPTION","21-Jul-2023",100.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.405,5.65,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5275,"GBPINR"
"6616","OPTCUR","GBPINR","OPTION","21-Jul-2023",100.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.1925,5.4075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3,"GBPINR"
"6618","OPTCUR","GBPINR","OPTION","21-Jul-2023",101,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.99,5.17,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.08,"GBPINR"
"6620","OPTCUR","GBPINR","OPTION","21-Jul-2023",101.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.79,4.93,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.86,"GBPINR"
"6622","OPTCUR","GBPINR","OPTION","21-Jul-2023",101.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.5975,4.6975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6475,"GBPINR"
"6624","OPTCUR","GBPINR","OPTION","21-Jul-2023",101.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.41,4.465,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4375,"GBPINR"
"6626","OPTCUR","GBPINR","OPTION","21-Jul-2023",102,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.23,4.235,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2325,"GBPINR"
"6632","OPTCUR","GBPINR","OPTION","21-Jul-2023",102.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.055,4.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.0325,"GBPINR"
"6648","OPTCUR","GBPINR","OPTION","21-Jul-2023",102.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.89,3.79,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.84,"GBPINR"
"6650","OPTCUR","GBPINR","OPTION","21-Jul-2023",102.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.735,3.575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.655,"GBPINR"
"6654","OPTCUR","GBPINR","OPTION","21-Jul-2023",103,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.58,3.36,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.47,"GBPINR"
"6656","OPTCUR","GBPINR","OPTION","21-Jul-2023",103.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.4375,3.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.295,"GBPINR"
"6680","OPTCUR","GBPINR","OPTION","21-Jul-2023",103.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.305,2.95,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1275,"GBPINR"
"6702","OPTCUR","GBPINR","OPTION","21-Jul-2023",103.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1775,2.7525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.965,"GBPINR"
"6707","OPTCUR","GBPINR","OPTION","21-Jul-2023",104,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.06,2.565,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8125,"GBPINR"
"6716","OPTCUR","GBPINR","OPTION","21-Jul-2023",104.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.9475,2.3825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.665,"GBPINR"
"6718","OPTCUR","GBPINR","OPTION","21-Jul-2023",104.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.845,2.205,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.525,"GBPINR"
"6721","OPTCUR","GBPINR","OPTION","21-Jul-2023",104.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.75,2.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.395,"GBPINR"
"6755","OPTCUR","GBPINR","OPTION","21-Jul-2023",105,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.6625,1.8775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.27,"GBPINR"
"6758","OPTCUR","GBPINR","OPTION","21-Jul-2023",105.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.5825,1.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1525,"GBPINR"
"6760","OPTCUR","GBPINR","OPTION","21-Jul-2023",105.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.51,1.575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0425,"GBPINR"
"6762","OPTCUR","GBPINR","OPTION","21-Jul-2023",105.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.445,1.44,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9425,"GBPINR"
"6773","OPTCUR","GBPINR","OPTION","21-Jul-2023",106,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.385,1.31,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8475,"GBPINR"
"6786","OPTCUR","GBPINR","OPTION","21-Jul-2023",106.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.3325,1.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.76,"GBPINR"
"6792","OPTCUR","GBPINR","OPTION","21-Jul-2023",106.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.285,1.075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.68,"GBPINR"
"6800","OPTCUR","GBPINR","OPTION","21-Jul-2023",106.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2425,0.9675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.605,"GBPINR"
"6809","OPTCUR","GBPINR","OPTION","21-Jul-2023",107,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.205,0.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5375,"GBPINR"
"6811","OPTCUR","GBPINR","OPTION","21-Jul-2023",107.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1725,0.7775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.475,"GBPINR"
"6861","OPTCUR","GBPINR","OPTION","21-Jul-2023",108.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.085,0.485,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.585,"GBPINR"
"6817","OPTCUR","GBPINR","OPTION","21-Jul-2023",107.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.145,0.695,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.42,"GBPINR"
"6819","OPTCUR","GBPINR","OPTION","21-Jul-2023",107.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1225,0.6175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.37,"GBPINR"
"6826","OPTCUR","GBPINR","OPTION","21-Jul-2023",108,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1,0.545,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3225,"GBPINR"
"11627","OPTCUR","GBPINR","OPTION","21-Jul-2023",108.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0675,0.4275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5875,"GBPINR"
"11629","OPTCUR","GBPINR","OPTION","21-Jul-2023",108.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.055,0.375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5425,"GBPINR"
"4911","OPTCUR","GBPINR","OPTION","21-Jul-2023",109,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0425,0.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.615,"GBPINR"
"4914","OPTCUR","GBPINR","OPTION","21-Jul-2023",109.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.035,0.285,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.57,"GBPINR"
"5043","OPTCUR","GBPINR","OPTION","21-Jul-2023",109.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0275,0.2475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5275,"GBPINR"
"2504","OPTCUR","GBPINR","OPTION","21-Jul-2023",109.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.02,0.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1175,"GBPINR"
"11366","OPTCUR","GBPINR","OPTION","21-Jul-2023",110,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.015,0.185,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.115,"GBPINR"
"12559","OPTCUR","GBPINR","OPTION","21-Jul-2023",110.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0125,0.1575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.13,"GBPINR"
"12593","OPTCUR","GBPINR","OPTION","21-Jul-2023",110.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.01,0.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1125,"GBPINR"
"12621","OPTCUR","GBPINR","OPTION","21-Jul-2023",110.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.005,0.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0975,"GBPINR"
"12625","OPTCUR","GBPINR","OPTION","21-Jul-2023",111,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0825,"GBPINR"
"1901","OPTCUR","GBPINR","OPTION","21-Jul-2023",96,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1375,"GBPINR"
"6444","OPTCUR","GBPINR","OPTION","21-Jul-2023",96.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"GBPINR"
"6446","OPTCUR","GBPINR","OPTION","21-Jul-2023",96.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"GBPINR"
"6455","OPTCUR","GBPINR","OPTION","21-Jul-2023",96.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"GBPINR"
"6475","OPTCUR","GBPINR","OPTION","21-Jul-2023",97,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"GBPINR"
