,datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
207,2023-07-07 12:42:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,230.75,234.35,230.75,232.65,13850,1996950,207
208,2023-07-07 12:43:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,232.3,233.2,229.25,229.25,15600,1996950,208
209,2023-07-07 12:44:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,228.9,230,227.55,227.55,7300,1992100,209
210,2023-07-07 12:45:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226.45,227.5,224.5,224.5,8900,1992100,210
211,2023-07-07 12:46:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224,224.75,220.05,220.05,15650,1992100,211
212,2023-07-07 12:47:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,219.75,221.55,219.3,220.85,6050,1985400,212
213,2023-07-07 12:48:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,220,220.25,217.15,219.05,13450,1985400,213
214,2023-07-07 12:49:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,219,223.1,218.1,222.45,19200,1985400,214
215,2023-07-07 12:50:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222,225.1,221.75,224,7800,1970500,215
216,2023-07-07 12:51:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.35,224.95,221.1,221.1,8750,1970500,216
217,2023-07-07 12:52:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222.2,225.3,222.2,225.3,3750,1970500,217
218,2023-07-07 12:53:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224.9,224.9,223.15,224,6650,1966000,218
219,2023-07-07 12:54:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224.3,225.45,224.2,224.2,2600,1966000,219
220,2023-07-07 12:55:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224.45,225.75,221.75,221.75,7800,1966000,220
221,2023-07-07 12:56:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.55,223.85,221.35,221.35,4450,1960550,221
222,2023-07-07 12:57:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222,224.25,222,224.25,3650,1960550,222
223,2023-07-07 12:58:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222.95,224.3,221.9,222.2,2250,1960550,223
224,2023-07-07 12:59:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222.95,223.8,221.7,223,5950,1954800,224
225,2023-07-07 13:00:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.6,224,222.55,222.55,3850,1954800,225
226,2023-07-07 13:01:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222,222,218.8,218.8,4050,1954800,226
227,2023-07-07 13:02:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,219.3,220.95,218.5,219.5,6300,1955500,227
228,2023-07-07 13:03:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,220.15,220.15,218.5,218.5,11100,1955500,228
229,2023-07-07 13:04:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218.5,220.65,218.3,220.65,7950,1955500,229
230,2023-07-07 13:05:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,221.4,223,221,223,6050,1946550,230
231,2023-07-07 13:06:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.25,226.45,223.1,225.5,8350,1946550,231
232,2023-07-07 13:07:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226,227.4,224.8,224.8,4800,1946550,232
233,2023-07-07 13:08:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225,227.95,225,227.35,4200,1943700,233
234,2023-07-07 13:09:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,227.7,227.95,225.05,225.05,4250,1943700,234
235,2023-07-07 13:10:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226.45,227.45,226.1,227.35,3800,1943700,235
236,2023-07-07 13:11:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226.7,229.6,226.7,229.35,7850,1940400,236
237,2023-07-07 13:12:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,229.75,230.4,228,228,5600,1940400,237
238,2023-07-07 13:13:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,228.2,228.2,227.15,228,2600,1940400,238
239,2023-07-07 13:14:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,228.45,231.5,228.45,231.5,5500,1936750,239
240,2023-07-07 13:15:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,230.3,232.8,230.3,231.95,4750,1936750,240
241,2023-07-07 13:16:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,231.2,231.2,225.7,225.7,7950,1936750,241
242,2023-07-07 13:17:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226.4,228,226.35,227.5,5150,1932850,242
243,2023-07-07 13:18:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226.8,226.8,225.15,225.35,16100,1932850,243
244,2023-07-07 13:19:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225.95,226.3,224.8,225.4,2000,1932850,244
245,2023-07-07 13:20:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226,226.2,224.05,225,3400,1932450,245
246,2023-07-07 13:21:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224.25,224.25,222.6,223.85,6850,1932450,246
247,2023-07-07 13:22:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.6,226.2,223.6,226.2,30850,1932450,247
248,2023-07-07 13:23:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226.3,227.75,224.25,224.25,4050,1931400,248
249,2023-07-07 13:24:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224.75,224.75,222.05,222.05,2650,1931400,249
250,2023-07-07 13:25:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,221.65,222.85,221,221.45,11600,1931400,250
251,2023-07-07 13:26:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,221,221,216.45,217.65,12200,1928800,251
252,2023-07-07 13:27:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,217.05,218.15,215,215.3,6500,1928800,252
253,2023-07-07 13:28:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,215.15,216.1,214,214.5,14100,1928800,253
254,2023-07-07 13:29:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,214.4,215.4,213.05,213.05,10350,1926900,254
255,2023-07-07 13:30:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,212.65,213.7,211.9,211.9,16100,1926900,255
256,2023-07-07 13:31:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,212.5,216,211.7,216,4750,1926900,256
257,2023-07-07 13:32:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,216,219,215.2,219,13200,1919150,257
258,2023-07-07 13:33:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218.95,219.5,217.8,217.8,30800,1919150,258
259,2023-07-07 13:34:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,217,219.2,216,218.15,8300,1919150,259
260,2023-07-07 13:35:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,217.2,222.2,217.2,220.3,11500,1919150,260
261,2023-07-07 13:36:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,220.35,221.95,220,220.2,4350,1925950,261
262,2023-07-07 13:37:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,220.1,222.7,220,222.7,2950,1925950,262
263,2023-07-07 13:38:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222.7,226.05,222.1,224.85,6250,1927550,263
264,2023-07-07 13:39:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225.1,226,224.4,225,5550,1927550,264
265,2023-07-07 13:40:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225.3,227.15,225.3,227.15,4900,1927550,265
266,2023-07-07 13:41:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226.35,226.35,223.7,224.3,4250,1927550,266
267,2023-07-07 13:42:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225.2,226.65,223.9,226.65,2600,1922850,267
268,2023-07-07 13:43:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226.45,228.55,226,226,7300,1922850,268
269,2023-07-07 13:44:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225.7,226.9,225.35,225.45,1950,1919400,269
270,2023-07-07 13:45:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225,233.9,223.6,233.75,18650,1919400,270
271,2023-07-07 13:46:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,232.65,234,230.45,230.75,13200,1919400,271
272,2023-07-07 13:47:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,229.65,233.6,229.65,233.5,16500,1909700,272
273,2023-07-07 13:48:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,233,233,226.05,226.4,79650,1909700,273
274,2023-07-07 13:49:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225.25,228.25,222,222.6,10100,1909700,274
275,2023-07-07 13:50:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.8,224.25,219.6,221.85,12000,1909700,275
276,2023-07-07 13:51:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222.1,222.95,220.65,222.35,12850,1867150,276
277,2023-07-07 13:52:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222.5,223.35,218.55,220.15,8400,1867150,277
278,2023-07-07 13:53:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,219,219,217,217.8,4250,1867150,278
279,2023-07-07 13:54:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218.15,218.55,216.6,218.1,2800,1862900,279
280,2023-07-07 13:55:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,217.95,218.8,215.85,218.8,4400,1862900,280
281,2023-07-07 13:56:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,220,221.85,220,221.85,6000,1862900,281
282,2023-07-07 13:57:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,221.5,222.35,220.8,222.35,3150,1859600,282
283,2023-07-07 13:58:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222.6,222.6,220.45,220.85,4100,1859600,283
284,2023-07-07 13:59:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,220.45,220.9,218.25,219,3650,1859600,284
285,2023-07-07 14:00:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,219.25,221.3,218.8,220.85,2650,1859750,285
286,2023-07-07 14:01:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,220.2,222.6,219.15,222.25,27150,1859750,286
287,2023-07-07 14:02:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,222.1,225,221.65,223.95,27850,1859750,287
288,2023-07-07 14:03:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224,227.1,222.95,225.65,7850,1883950,288
289,2023-07-07 14:04:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,225.5,226.6,225.15,225.15,2950,1883950,289
290,2023-07-07 14:05:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224.2,225,222.15,223,4450,1883950,290
291,2023-07-07 14:06:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.95,223.95,222,222.4,1500,1884650,291
292,2023-07-07 14:07:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,221.8,222.7,221.2,222.25,1250,1884650,292
293,2023-07-07 14:08:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,221.55,222.85,221.15,221.15,1000,1884650,293
294,2023-07-07 14:09:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,220.4,220.6,219.6,220.1,3200,1886450,294
295,2023-07-07 14:10:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,219,219.6,217.7,217.7,2150,1886450,295
296,2023-07-07 14:11:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218.85,223.7,218.85,222.8,6600,1886450,296
297,2023-07-07 14:12:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223,223.35,222.1,223,3550,1881850,297
298,2023-07-07 14:13:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.05,223.05,218.75,219.2,1250,1881850,298
299,2023-07-07 14:14:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218.8,219.5,217.2,219,4350,1881850,299
300,2023-07-07 14:15:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218.85,219.4,216.2,217,3050,1880400,300
301,2023-07-07 14:16:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,217.05,221.35,216.3,220,5300,1880400,301
302,2023-07-07 14:17:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,219.5,219.5,216.45,218.4,2900,1880400,302
303,2023-07-07 14:18:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218.65,218.9,217.1,217.15,1700,1882350,303
304,2023-07-07 14:19:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,217,217,213.25,214.05,10600,1882350,304
305,2023-07-07 14:20:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,213.1,213.1,207.15,208.5,68400,1882350,305
306,2023-07-07 14:21:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,208,212.05,207.9,211.95,7200,1869950,306
307,2023-07-07 14:22:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,209.2,211.4,209.2,209.85,5400,1869950,307
308,2023-07-07 14:23:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,209.8,213.55,209.8,212.6,7050,1869950,308
309,2023-07-07 14:24:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,212.85,218.2,212.85,218.1,42450,1873500,309
310,2023-07-07 14:25:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218,218.55,216.45,217.65,25300,1873500,310
311,2023-07-07 14:26:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,216.4,216.6,212.6,214.85,4100,1873500,311
312,2023-07-07 14:27:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,213.9,215.05,212.75,214.6,5500,1891950,312
313,2023-07-07 14:28:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,213.35,213.7,212.55,213.7,8900,1891950,313
314,2023-07-07 14:29:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,213.6,213.6,211,211,8150,1891950,314
315,2023-07-07 14:30:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,209.65,211.85,208.25,210.45,6250,1893250,315
316,2023-07-07 14:31:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,210.95,210.95,206.3,206.55,7850,1893250,316
317,2023-07-07 14:32:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,206.25,206.25,203.2,203.6,14800,1893250,317
318,2023-07-07 14:33:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,204.1,204.1,201.3,202.7,7300,1897450,318
319,2023-07-07 14:34:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,202.75,204.2,201.6,202.5,14550,1897450,319
320,2023-07-07 14:35:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,202.3,204,202.05,202.15,6900,1897450,320
321,2023-07-07 14:36:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,202.2,207,201.05,207,16400,1901150,321
322,2023-07-07 14:37:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,206.4,208.4,205.05,206.8,17850,1901150,322
323,2023-07-07 14:38:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,206,206,196.9,197.05,19850,1901150,323
324,2023-07-07 14:39:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,196.35,197.05,195,196.05,18500,1901250,324
325,2023-07-07 14:40:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,194.65,196,192.4,192.4,12050,1901250,325
326,2023-07-07 14:41:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,191.35,195.8,191.2,193.6,23950,1901250,326
327,2023-07-07 14:42:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,193.85,194.95,191.75,192.75,6550,1899350,327
328,2023-07-07 14:43:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,192.1,195,190.2,190.3,8550,1899350,328
329,2023-07-07 14:44:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,189.8,190.8,189.75,190.8,14300,1899350,329
330,2023-07-07 14:45:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,190.85,194.35,190,193.75,15750,1900150,330
331,2023-07-07 14:46:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,193.05,197,192.05,196.35,12100,1900150,331
332,2023-07-07 14:47:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,195.7,196.2,192.3,192.3,8500,1900150,332
333,2023-07-07 14:48:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,192.05,196.75,192.05,196.65,15000,1898850,333
334,2023-07-07 14:49:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,196.2,197.3,195.75,197.3,4850,1898850,334
335,2023-07-07 14:50:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,197.65,204.55,197.65,204.55,11500,1898850,335
336,2023-07-07 14:51:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,203.4,204.9,202,203.6,24000,1891650,336
337,2023-07-07 14:52:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,202,206,202,205.35,22150,1891650,337
338,2023-07-07 14:53:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,206.25,206.25,201.5,203,6100,1891650,338
339,2023-07-07 14:54:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,203.4,210.6,203.25,207,11050,1879500,339
340,2023-07-07 14:55:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,206.1,206.1,198.9,201.2,15400,1879500,340
341,2023-07-07 14:56:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,201.4,203.95,200.5,202.65,8250,1879500,341
342,2023-07-07 14:57:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,202.05,206,201.4,204,5000,1875100,342
343,2023-07-07 14:58:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,202,205.55,201.95,203,6600,1875100,343
344,2023-07-07 14:59:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,202.35,205,202.35,204.4,5850,1875100,344
345,2023-07-07 15:00:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,202.5,219.05,202.25,219.05,30900,1877150,345
346,2023-07-07 15:01:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,218.9,233.65,218.9,227.7,56400,1877150,346
347,2023-07-07 15:02:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,229.2,232.05,225.65,225.7,23950,1877150,347
348,2023-07-07 15:03:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,226,227,220.35,226.4,14850,1864650,348
349,2023-07-07 15:04:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,224.2,225.05,220,223.8,13550,1864650,349
350,2023-07-07 15:05:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,223.2,230.95,222.6,230.75,18500,1864650,350
351,2023-07-07 15:06:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,230.25,236.5,229.1,236.5,32450,1858650,351
352,2023-07-07 15:07:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,237,237,228.25,228.25,24100,1858650,352
353,2023-07-07 15:08:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,228.35,233.4,228.3,233.4,10750,1858650,353
354,2023-07-07 15:09:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,232.6,233.3,230,230.7,11800,1844000,354
355,2023-07-07 15:10:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,230.9,235.85,230.9,234.5,15850,1844000,355
356,2023-07-07 15:11:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,234.5,236.65,231.7,231.7,25200,1844000,356
357,2023-07-07 15:12:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,230.55,236.95,230.55,236.7,17950,1824250,357
358,2023-07-07 15:13:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,237.45,238.75,234.45,238.75,21550,1824250,358
359,2023-07-07 15:14:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,238.05,238.8,235.05,236.45,16000,1824250,359
360,2023-07-07 15:15:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,236.15,237,233.45,236.4,13250,1808300,360
361,2023-07-07 15:16:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,236.1,238.8,234.9,238.8,13600,1808300,361
362,2023-07-07 15:17:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,238.95,242.8,238.8,239.4,35550,1808300,362
363,2023-07-07 15:18:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,238.8,243,238.8,242.5,18600,1789200,363
364,2023-07-07 15:19:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,242.25,243.5,241.25,243,16800,1789200,364
365,2023-07-07 15:20:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,244,244.65,242,242.6,27650,1789200,365
366,2023-07-07 15:21:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,242.3,242.8,238.25,239.3,12650,1763150,366
367,2023-07-07 15:22:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,240.05,240.05,237.9,238.3,30150,1763150,367
368,2023-07-07 15:23:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,237.05,238.2,236.15,236.45,23950,1763150,368
369,2023-07-07 15:24:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,236.6,238,235.85,236.65,35050,1766650,369
370,2023-07-07 15:25:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,235.1,235.35,233,233.7,57800,1766650,370
371,2023-07-07 15:26:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,233.05,234.2,232.85,234,7300,1766650,371
372,2023-07-07 15:27:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,234,237.1,233.25,236.8,37300,1756150,372
373,2023-07-07 15:28:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,236.05,237.9,236.05,237.15,12750,1756150,373
374,2023-07-07 15:29:00,NIFTY,NFO,Options,27-JUL-23,Put,19500,238,238,234.4,234.6,22600,1756150,374
