"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"11542","OPTCUR","GBPINR","OPTION","01-Sep-2023",108.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.06,0.395,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2275,"GBPINR"
"11544","OPTCUR","GBPINR","OPTION","01-Sep-2023",108.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0475,0.3425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.195,"GBPINR"
"11546","OPTCUR","GBPINR","OPTION","01-Sep-2023",109,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.035,0.3,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1675,"GBPINR"
"11548","OPTCUR","GBPINR","OPTION","01-Sep-2023",109.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.03,0.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.145,"GBPINR"
"11550","OPTCUR","GBPINR","OPTION","01-Sep-2023",109.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.02,0.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1225,"GBPINR"
"11552","OPTCUR","GBPINR","OPTION","01-Sep-2023",109.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0175,0.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.105,"GBPINR"
"11554","OPTCUR","GBPINR","OPTION","01-Sep-2023",110,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0125,0.1675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.09,"GBPINR"
"13518","OPTCUR","GBPINR","OPTION","01-Sep-2023",110.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0075,0.1425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.075,"GBPINR"
"13521","OPTCUR","GBPINR","OPTION","01-Sep-2023",110.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.005,0.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0625,"GBPINR"
"13523","OPTCUR","GBPINR","OPTION","01-Sep-2023",110.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"GBPINR"
"13526","OPTCUR","GBPINR","OPTION","01-Sep-2023",111,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.45,"GBPINR"
"7229","OPTCUR","GBPINR","OPTION","01-Sep-2023",111.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2775,"GBPINR"
"8069","OPTCUR","GBPINR","OPTION","01-Sep-2023",111.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.06,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2625,"GBPINR"
"8281","OPTCUR","GBPINR","OPTION","01-Sep-2023",111.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.31,"GBPINR"
"8283","OPTCUR","GBPINR","OPTION","01-Sep-2023",112,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2775,"GBPINR"
"8285","OPTCUR","GBPINR","OPTION","01-Sep-2023",112.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.25,"GBPINR"
"8307","OPTCUR","GBPINR","OPTION","01-Sep-2023",112.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.225,"GBPINR"
"9410","OPTCUR","GBPINR","OPTION","01-Sep-2023",112.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.275,"GBPINR"
"9412","OPTCUR","GBPINR","OPTION","01-Sep-2023",113,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2475,"GBPINR"
"9434","OPTCUR","GBPINR","OPTION","01-Sep-2023",113.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.22,"GBPINR"
"12148","OPTCUR","GBPINR","OPTION","01-Sep-2023",113.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.24,"GBPINR"
"12150","OPTCUR","GBPINR","OPTION","01-Sep-2023",113.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.215,"GBPINR"
"1369","OPTCUR","GBPINR","OPTION","01-Sep-2023",97.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1675,"GBPINR"
"11450","OPTCUR","GBPINR","OPTION","01-Sep-2023",98,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0175,"GBPINR"
"11452","OPTCUR","GBPINR","OPTION","01-Sep-2023",98.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.045,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"GBPINR"
"11461","OPTCUR","GBPINR","OPTION","01-Sep-2023",98.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"GBPINR"
"11463","OPTCUR","GBPINR","OPTION","01-Sep-2023",98.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.035,"GBPINR"
"11465","OPTCUR","GBPINR","OPTION","01-Sep-2023",99,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0425,"GBPINR"
"11467","OPTCUR","GBPINR","OPTION","01-Sep-2023",99.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.05,"GBPINR"
"11469","OPTCUR","GBPINR","OPTION","01-Sep-2023",99.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0075,0.1175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0625,"GBPINR"
"11471","OPTCUR","GBPINR","OPTION","01-Sep-2023",99.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.01,0.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.075,"GBPINR"
"11473","OPTCUR","GBPINR","OPTION","01-Sep-2023",100,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.015,0.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.09,"GBPINR"
"11475","OPTCUR","GBPINR","OPTION","01-Sep-2023",100.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0175,0.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1075,"GBPINR"
"11477","OPTCUR","GBPINR","OPTION","01-Sep-2023",100.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0275,0.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.13,"GBPINR"
"11479","OPTCUR","GBPINR","OPTION","01-Sep-2023",100.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0325,0.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1525,"GBPINR"
"11481","OPTCUR","GBPINR","OPTION","01-Sep-2023",101,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0425,0.3175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.18,"GBPINR"
"11483","OPTCUR","GBPINR","OPTION","01-Sep-2023",101.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0575,0.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2125,"GBPINR"
"11485","OPTCUR","GBPINR","OPTION","01-Sep-2023",101.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.07,0.425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2475,"GBPINR"
"11487","OPTCUR","GBPINR","OPTION","01-Sep-2023",101.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0875,0.4875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2875,"GBPINR"
"11489","OPTCUR","GBPINR","OPTION","01-Sep-2023",102,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1125,0.5575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.335,"GBPINR"
"11491","OPTCUR","GBPINR","OPTION","01-Sep-2023",102.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.135,0.635,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.385,"GBPINR"
"11493","OPTCUR","GBPINR","OPTION","01-Sep-2023",102.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.165,0.72,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4425,"GBPINR"
"11495","OPTCUR","GBPINR","OPTION","01-Sep-2023",102.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2,0.815,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5075,"GBPINR"
"11499","OPTCUR","GBPINR","OPTION","01-Sep-2023",103,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.235,0.91,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5725,"GBPINR"
"11501","OPTCUR","GBPINR","OPTION","01-Sep-2023",103.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.2775,1.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6475,"GBPINR"
"11503","OPTCUR","GBPINR","OPTION","01-Sep-2023",103.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.325,1.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.73,"GBPINR"
"11505","OPTCUR","GBPINR","OPTION","01-Sep-2023",103.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.38,1.26,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.82,"GBPINR"
"11507","OPTCUR","GBPINR","OPTION","01-Sep-2023",104,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.4425,1.3925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9175,"GBPINR"
"11509","OPTCUR","GBPINR","OPTION","01-Sep-2023",104.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.5125,1.5325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0225,"GBPINR"
"11511","OPTCUR","GBPINR","OPTION","01-Sep-2023",104.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.5875,1.6825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.135,"GBPINR"
"11513","OPTCUR","GBPINR","OPTION","01-Sep-2023",104.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.67,1.84,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.255,"GBPINR"
"11515","OPTCUR","GBPINR","OPTION","01-Sep-2023",105,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.76,2.005,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3825,"GBPINR"
"11517","OPTCUR","GBPINR","OPTION","01-Sep-2023",105.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.86,2.175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.5175,"GBPINR"
"11519","OPTCUR","GBPINR","OPTION","01-Sep-2023",105.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.965,2.355,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.66,"GBPINR"
"11521","OPTCUR","GBPINR","OPTION","01-Sep-2023",105.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.08,2.54,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.81,"GBPINR"
"11523","OPTCUR","GBPINR","OPTION","01-Sep-2023",106,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.2025,2.7325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9675,"GBPINR"
"11525","OPTCUR","GBPINR","OPTION","01-Sep-2023",106.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.33,2.93,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.13,"GBPINR"
"11527","OPTCUR","GBPINR","OPTION","01-Sep-2023",106.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.47,3.135,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3025,"GBPINR"
"11529","OPTCUR","GBPINR","OPTION","01-Sep-2023",106.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.615,3.345,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.48,"GBPINR"
"11531","OPTCUR","GBPINR","OPTION","01-Sep-2023",107,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.775,3.565,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.67,"GBPINR"
"11533","OPTCUR","GBPINR","OPTION","01-Sep-2023",107.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.9325,3.7775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.855,"GBPINR"
"11535","OPTCUR","GBPINR","OPTION","01-Sep-2023",107.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.1,4,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.05,"GBPINR"
"11537","OPTCUR","GBPINR","OPTION","01-Sep-2023",107.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2775,4.2275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.2525,"GBPINR"
"11539","OPTCUR","GBPINR","OPTION","01-Sep-2023",108,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.4575,4.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4575,"GBPINR"
"11541","OPTCUR","GBPINR","OPTION","01-Sep-2023",108.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.645,4.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6675,"GBPINR"
"11543","OPTCUR","GBPINR","OPTION","01-Sep-2023",108.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.84,4.925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8825,"GBPINR"
"11545","OPTCUR","GBPINR","OPTION","01-Sep-2023",108.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.04,5.165,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1025,"GBPINR"
"11547","OPTCUR","GBPINR","OPTION","01-Sep-2023",109,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.245,5.405,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.325,"GBPINR"
"11549","OPTCUR","GBPINR","OPTION","01-Sep-2023",109.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.455,5.645,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.55,"GBPINR"
"11551","OPTCUR","GBPINR","OPTION","01-Sep-2023",109.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.6675,5.8875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.7775,"GBPINR"
"11553","OPTCUR","GBPINR","OPTION","01-Sep-2023",109.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.8875,6.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.01,"GBPINR"
"11555","OPTCUR","GBPINR","OPTION","01-Sep-2023",110,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.1125,6.3775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.245,"GBPINR"
"13520","OPTCUR","GBPINR","OPTION","01-Sep-2023",110.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.3375,6.6225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.48,"GBPINR"
"13522","OPTCUR","GBPINR","OPTION","01-Sep-2023",110.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.565,6.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7175,"GBPINR"
"13525","OPTCUR","GBPINR","OPTION","01-Sep-2023",110.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.7975,7.1175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9575,"GBPINR"
"13527","OPTCUR","GBPINR","OPTION","01-Sep-2023",111,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.03,7.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.99,"GBPINR"
"7230","OPTCUR","GBPINR","OPTION","01-Sep-2023",111.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.265,7.615,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.82,"GBPINR"
"8070","OPTCUR","GBPINR","OPTION","01-Sep-2023",111.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.51,7.87,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.755,"GBPINR"
"8282","OPTCUR","GBPINR","OPTION","01-Sep-2023",111.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.745,8.115,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2975,"GBPINR"
"8284","OPTCUR","GBPINR","OPTION","01-Sep-2023",112,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.9925,8.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.515,"GBPINR"
"8306","OPTCUR","GBPINR","OPTION","01-Sep-2023",112.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.2275,8.6125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.735,"GBPINR"
"8379","OPTCUR","GBPINR","OPTION","01-Sep-2023",112.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.475,8.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.96,"GBPINR"
"9411","OPTCUR","GBPINR","OPTION","01-Sep-2023",112.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.7125,9.1075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.455,"GBPINR"
"9433","OPTCUR","GBPINR","OPTION","01-Sep-2023",113,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.96,9.36,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6775,"GBPINR"
"9435","OPTCUR","GBPINR","OPTION","01-Sep-2023",113.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.21,9.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.9,"GBPINR"
"12149","OPTCUR","GBPINR","OPTION","01-Sep-2023",113.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.4575,9.8625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.56,"GBPINR"
"12151","OPTCUR","GBPINR","OPTION","01-Sep-2023",113.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.7075,10.1125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7825,"GBPINR"
